telemetry.time,deviceId,telemetry.co2
2022-09-23T08:38:16.0000000,DA00110045,529
2022-09-23T08:37:09.0000000,DA00110045,567
2022-09-23T08:41:36.0000000,DA00100001,551
2022-09-23T08:39:08.0000000,DA00100001,524
2022-09-23T08:40:23.0000000,DA00100001,559
2022-09-23T08:38:03.0000000,DA00100001,529
2022-09-23T08:43:45.0000000,DA00110036,582
2022-09-23T08:42:26.0000000,DA00110036,575
2022-09-23T08:44:50.0000000,DA00110036,562
2022-09-23T08:35:43.0000000,DA00100001,541
2022-09-23T08:36:49.0000000,DA00100001,527
2022-09-23T08:44:43.0000000,DA00110033,588
2022-09-23T08:32:09.0000000,DA00100001,527
2022-09-23T08:34:29.0000000,DA00100001,541
2022-09-23T08:30:55.0000000,DA00100001,534
2022-09-23T08:43:28.0000000,DA00110033,558
2022-09-23T08:33:14.0000000,DA00100001,532
2022-09-23T08:41:53.0000000,DA00110044,567
2022-09-23T08:40:48.0000000,DA00110044,562
2022-09-23T08:39:34.0000000,DA00110044,560
2022-09-23T08:38:19.0000000,DA00110044,568
2022-09-23T08:36:00.0000000,DA00110044,562
2022-09-23T08:37:14.0000000,DA00110044,553
2022-09-23T08:34:54.0000000,DA00110044,568
2022-09-23T08:32:24.0000000,DA00110044,580
2022-09-23T08:33:40.0000000,DA00110044,545
2022-09-23T08:43:52.0000000,DA00110032,523
2022-09-23T08:41:30.0000000,DA00110032,548
2022-09-23T08:42:47.0000000,DA00110032,524
2022-09-23T08:38:01.0000000,DA00110043,509
2022-09-23T08:36:54.0000000,DA00110043,490
2022-09-23T08:37:02.0000000,DA00110042,641
2022-09-23T08:35:47.0000000,DA00110042,626
2022-09-23T08:35:37.0000000,DA00110043,518
2022-09-23T08:36:13.0000000,DA00110041,583
2022-09-23T08:33:26.0000000,DA00110042,617
2022-09-23T08:34:42.0000000,DA00110042,629
2022-09-23T08:33:12.0000000,DA00110043,503
2022-09-23T08:34:19.0000000,DA00110043,494
2022-09-23T08:43:47.0000000,DA00110031,576
2022-09-23T08:43:42.0000000,DA00110038,552
2022-09-23T08:42:28.0000000,DA00110038,570
2022-09-23T08:31:08.0000000,DA00110042,642
2022-09-23T08:32:21.0000000,DA00110042,620
2022-09-23T08:44:26.0000000,DA00110049,587
2022-09-23T08:43:12.0000000,DA00110049,587
2022-09-23T08:35:06.0000000,DA00110041,598
2022-09-23T08:39:31.0000000,DA00110037,670
2022-09-23T08:37:35.0000000,DA00110039,610
2022-09-23T08:41:21.0000000,DA00110038,543
2022-09-23T08:38:54.0000000,DA00110038,573
2022-09-23T08:40:08.0000000,DA00110038,559
2022-09-23T08:36:34.0000000,DA00110038,568
2022-09-23T08:37:48.0000000,DA00110038,553
2022-09-23T08:35:29.0000000,DA00110038,552
2022-09-23T08:32:59.0000000,DA00110038,528
2022-09-23T08:34:14.0000000,DA00110038,553
2022-09-23T08:30:39.0000000,DA00110038,524
2022-09-23T08:35:11.0000000,DA00110036,554
2022-09-23T08:31:53.0000000,DA00110038,531
